Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
ENSG00000125148,1175.175595,4.396208185,0.280222504,15.6882767,1.82E-55,2.46E-53,4.396208185,21.05671072
ENSG00000125246,15.99542981,-1.875646338,0.429718835,-4.364822262,1.27E-05,5.04E-05,1.875646338,-3.669659838
ENSG00000125247,39.31305712,-1.028964059,0.219563322,-4.686411409,2.78E-06,1.22E-05,1.028964059,-2.040558483
ENSG00000125384,1453.853733,1.209240325,0.168581242,7.173041975,7.33E-13,7.27E-12,1.209240325,2.312158541
ENSG00000125430,1320.716161,6.478956422,0.321493304,20.15269476,2.55E-90,9.89E-88,6.478956422,89.19904891
ENSG00000125434,23.43082799,-1.288149307,0.405907636,-3.173503509,0.001506111,0.003972908,1.288149307,-2.442145754
ENSG00000125450,238.7968848,-1.095634419,0.143799819,-7.619164094,2.55E-14,2.97E-13,1.095634419,-2.137070378
ENSG00000125457,141.8288085,-1.563835343,0.174586592,-8.957362212,3.33E-19,5.84E-18,1.563835343,-2.956387427
ENSG00000125462,16.76432822,4.462670112,0.854586765,5.222021095,1.77E-07,9.40E-07,4.462670112,22.04944003
ENSG00000125510,19.96484004,-2.452208514,0.416627725,-5.885850526,3.96E-09,2.59E-08,2.452208514,-5.472532107
ENSG00000125520,83.67941726,-1.281157567,0.233855945,-5.478404939,4.29E-08,2.47E-07,1.281157567,-2.430339003
ENSG00000125538,142015.8367,10.0475969,0.945920635,10.62202951,2.35E-26,6.81E-25,10.0475969,1058.346923
ENSG00000125618,100.6732728,-1.018726127,0.196263193,-5.190612223,2.10E-07,1.10E-06,1.018726127,-2.026129135
ENSG00000125629,433.1967881,1.461579124,0.191344406,7.638473237,2.20E-14,2.58E-13,1.461579124,2.754096526
ENSG00000125657,330.4126804,4.630880329,0.382546641,12.10540057,9.89E-34,4.74E-32,4.630880329,24.77615363
ENSG00000125703,257.3251922,-1.851603742,0.251109191,-7.373699615,1.66E-13,1.78E-12,1.851603742,-3.609011505
ENSG00000125730,6424.950924,3.426031591,0.247667258,13.83320357,1.61E-43,1.30E-41,3.426031591,10.74826276
ENSG00000125731,14.38436658,4.229363601,0.992920303,4.25951971,2.05E-05,7.85E-05,4.229363601,18.75708327
ENSG00000125733,1288.887784,1.785671744,0.159382541,11.20368475,3.91E-29,1.38E-27,1.785671744,3.447789616
ENSG00000125744,217.3570899,2.085182269,0.147697849,14.11789195,2.95E-45,2.61E-43,2.085182269,4.243287025
ENSG00000125753,5506.373891,1.501180055,0.11548117,12.99934919,1.23E-38,7.94E-37,1.501180055,2.830741589
ENSG00000125780,44.11074671,6.195820495,0.732899462,8.453847791,2.82E-17,4.22E-16,6.195820495,73.30402417
ENSG00000125810,1840.462395,3.729778839,0.483277213,7.717679906,1.18E-14,1.42E-13,3.729778839,13.26707878
ENSG00000125910,60.44237208,-2.133467327,0.247187576,-8.63096503,6.08E-18,9.59E-17,2.133467327,-4.387707419
ENSG00000125967,11.71342426,-1.433633037,0.415361315,-3.451532403,0.000557413,0.001616847,1.433633037,-2.70126099
ENSG00000126003,1255.918999,1.771482548,0.153795371,11.5184387,1.07E-30,4.20E-29,1.771482548,3.414046122
ENSG00000126246,53.08109107,-1.413366531,0.294994237,-4.791166581,1.66E-06,7.53E-06,1.413366531,-2.66357985
ENSG00000126262,244.6883552,4.737217529,0.444572271,10.65567477,1.64E-26,4.84E-25,4.737217529,26.67132383
ENSG00000126351,353.3994615,-1.764200585,0.161409589,-10.92996143,8.29E-28,2.68E-26,1.764200585,-3.396857234
ENSG00000126353,1023.810708,2.287060186,0.263269253,8.687152624,3.72E-18,5.96E-17,2.287060186,4.880605645
ENSG00000126368,17.70189503,-1.025940186,0.413131729,-2.483324598,0.013016242,0.026905006,1.025940186,-2.036285973
ENSG00000126759,490.8319944,1.031688975,0.273521448,3.771875958,0.000162025,0.000524563,1.031688975,2.044416266
ENSG00000126767,1021.616565,1.413863417,0.196625523,7.190640352,6.45E-13,6.43E-12,1.413863417,2.664497385
ENSG00000126882,693.4856466,-2.073472162,0.299125769,-6.931773777,4.16E-12,3.75E-11,2.073472162,-4.208984399
ENSG00000126970,7.244269008,-1.147191183,0.504051665,-2.275939678,0.02284962,0.044079168,1.147191183,-2.214822653
ENSG00000127080,136.5570571,1.175133384,0.177945435,6.603897336,4.00E-11,3.25E-10,1.175133384,2.258137576
ENSG00000127191,197.6106131,1.26261635,0.114252879,11.05106809,2.17E-28,7.34E-27,1.26261635,2.399304643
ENSG00000127314,3938.56005,1.7740521,0.128018565,13.85777217,1.14E-43,9.47E-42,1.7740521,3.420132222
ENSG00000127334,677.5724191,-1.155557593,0.164508451,-7.024305368,2.15E-12,2.00E-11,1.155557593,-2.227704064
ENSG00000127415,26.0702057,-1.541592108,0.327420159,-4.708299308,2.50E-06,1.10E-05,1.541592108,-2.911155914
ENSG00000127507,1626.249196,1.205710773,0.289830048,4.160061319,3.18E-05,0.00011802,1.205710773,2.306508763
ENSG00000127528,106.0196143,-1.423657179,0.257482226,-5.529147399,3.22E-08,1.87E-07,1.423657179,-2.682646909
ENSG00000127666,631.6999826,1.042536728,0.134311817,7.762062557,8.36E-15,1.01E-13,1.042536728,2.059846352
ENSG00000127824,293.0115119,1.716542259,0.174287008,9.848939841,6.93E-23,1.64E-21,1.716542259,3.286477843
ENSG00000127920,123.3328767,6.045279345,0.517627728,11.67881669,1.64E-31,6.74E-30,6.045279345,66.04050946
ENSG00000127946,1732.437169,2.161040905,0.361761628,5.973659826,2.32E-09,1.55E-08,2.161040905,4.472374209
ENSG00000127947,4138.032983,1.584378281,0.122818279,12.90018307,4.49E-38,2.77E-36,1.584378281,2.998785395
ENSG00000127951,766.5009252,-1.555035662,0.349939609,-4.443725785,8.84E-06,3.60E-05,1.555035662,-2.9384099
ENSG00000127954,30.06363428,5.455340881,0.911785172,5.983142794,2.19E-09,1.46E-08,5.455340881,43.87541545
ENSG00000127995,77.45156607,-1.028184928,0.165467747,-6.213808705,5.17E-10,3.68E-09,1.028184928,-2.039456772
ENSG00000128039,473.3916284,-1.430983185,0.177374937,-8.067561354,7.17E-16,9.65E-15,1.430983185,-2.696304037
ENSG00000128185,99.61178625,-1.468343354,0.216077359,-6.79545214,1.08E-11,9.37E-11,1.468343354,-2.767039721
ENSG00000128203,40.5802088,1.619850609,0.256689125,6.310554102,2.78E-10,2.06E-09,1.619850609,3.073432093
ENSG00000128271,35.92681325,6.90603677,0.937915003,7.363179767,1.80E-13,1.92E-12,6.90603677,119.9290018
ENSG00000128284,461.3900037,2.72924834,0.457132605,5.970364645,2.37E-09,1.58E-08,2.72924834,6.631100592
ENSG00000128294,537.6444981,-1.175792349,0.113943586,-10.31907447,5.78E-25,1.56E-23,1.175792349,-2.259169237
ENSG00000128309,64.06120996,-1.393047842,0.218898328,-6.363903514,1.97E-10,1.47E-09,1.393047842,-2.626329342
ENSG00000128311,54.47055159,-1.16849656,0.177766879,-6.573196138,4.92E-11,3.96E-10,1.16849656,-2.247773333
ENSG00000128340,2935.738538,2.02308335,0.294000106,6.881233396,5.93E-12,5.29E-11,2.02308335,4.064515387
ENSG00000128342,96.15491869,6.742236702,1.176776073,5.729413484,1.01E-08,6.23E-08,6.742236702,107.0571025
ENSG00000128512,5543.603696,1.219741347,0.139545172,8.7408352,2.31E-18,3.76E-17,1.219741347,2.329049573
ENSG00000128578,24.80045351,1.745148827,0.694644856,2.512289282,0.011995072,0.025052576,1.745148827,3.35229434
ENSG00000128590,1828.232122,1.093735028,0.134328219,8.142258065,3.88E-16,5.29E-15,1.093735028,2.134258652
ENSG00000128641,240.2293882,9.364765789,0.767033396,12.20907178,2.78E-34,1.38E-32,9.364765789,659.2883548
ENSG00000128694,18.50401187,-1.814974047,0.348725456,-5.204592947,1.94E-07,1.03E-06,1.814974047,-3.518533006
ENSG00000128739,8.962058717,-1.757797152,0.451972436,-3.889168926,0.000100588,0.000339796,1.757797152,-3.381813621
ENSG00000128805,299.9869147,-1.315735016,0.115916193,-11.3507439,7.35E-30,2.80E-28,1.315735016,-2.489291214
ENSG00000128928,122.429385,-1.637951383,0.187894783,-8.717386148,2.85E-18,4.60E-17,1.637951383,-3.112235826
ENSG00000128973,330.3845858,-1.664911312,0.116896983,-14.24255157,4.99E-46,4.54E-44,1.664911312,-3.170941612
ENSG00000129084,400.6362329,1.170690068,0.122321304,9.570614655,1.06E-21,2.27E-20,1.170690068,2.251193501
ENSG00000129158,27.63349113,-1.126991579,0.257301945,-4.380035208,1.19E-05,4.73E-05,1.126991579,-2.184028343
ENSG00000129245,441.9546665,1.243923992,0.1538978,8.082792563,6.33E-16,8.54E-15,1.243923992,2.368418441
ENSG00000129353,308.4450375,-1.027542653,0.225280346,-4.561173104,5.09E-06,2.14E-05,1.027542653,-2.038549026
ENSG00000129355,46.66715153,1.495193057,0.239783767,6.235589168,4.50E-10,3.24E-09,1.495193057,2.819018718
ENSG00000129422,36.86261915,-6.837745909,0.836452607,-8.174696157,2.97E-16,4.09E-15,6.837745909,-114.3843534
ENSG00000129473,244.0482244,1.163021747,0.235563794,4.937183788,7.93E-07,3.81E-06,1.163021747,2.239259531
ENSG00000129534,327.6664164,-1.45164357,0.212658044,-6.82618697,8.72E-12,7.64E-11,1.45164357,-2.735194771
ENSG00000129538,642.2888245,-5.383234299,0.266036,-20.23498436,4.82E-91,1.93E-88,5.383234299,-41.73640111
ENSG00000129667,1222.685895,1.52810139,0.218674437,6.988020219,2.79E-12,2.57E-11,1.52810139,2.884060423
ENSG00000129675,352.969652,-1.029769832,0.101779375,-10.11766713,4.61E-24,1.16E-22,1.029769832,-2.041698492
ENSG00000129757,24.76476853,-1.638324504,0.442116075,-3.705643377,0.000210855,0.000667651,1.638324504,-3.113040841
ENSG00000129968,224.8089936,-1.068201749,0.157863048,-6.766635767,1.32E-11,1.13E-10,1.068201749,-2.096818153
ENSG00000129993,36.99360997,-1.796014798,0.398861324,-4.502855223,6.70E-06,2.77E-05,1.796014798,-3.472596528
ENSG00000130052,352.7566288,1.011072154,0.33691821,3.000942432,0.002691454,0.006701331,1.011072154,2.015408315
ENSG00000130147,113.4239495,-1.024979459,0.250200876,-4.096626186,4.19E-05,0.000152587,1.024979459,-2.03493041
ENSG00000130193,31.71669977,-2.111454209,0.284678361,-7.416981745,1.20E-13,1.30E-12,2.111454209,-4.321266505
ENSG00000130202,1307.354372,2.278164334,0.161699583,14.08886954,4.45E-45,3.85E-43,2.278164334,4.850603767
ENSG00000130203,1282.328305,-4.564007262,0.365108941,-12.50039851,7.43E-36,4.04E-34,4.564007262,-23.65391797
ENSG00000130208,490.4600724,-4.386175922,0.278231793,-15.76446703,5.46E-56,7.73E-54,4.386175922,-20.91079376
ENSG00000130222,61.22944591,1.806955462,0.390795176,4.623791627,3.77E-06,1.61E-05,1.806955462,3.499031037
ENSG00000130299,17.34780408,-1.388462062,0.400373999,-3.467912666,0.000524518,0.001526216,1.388462062,-2.617994493
ENSG00000130304,344.943092,-3.288974112,0.262978062,-12.50664822,6.87E-36,3.75E-34,3.288974112,-9.774169422
ENSG00000130311,367.4324724,1.146856868,0.135420455,8.468859953,2.48E-17,3.75E-16,1.146856868,2.214309472
ENSG00000130340,4796.833907,2.517384944,0.082657102,30.45576093,1.00E-203,1.73E-200,2.517384944,5.725433552
ENSG00000130363,80.55995944,-1.171904994,0.206211193,-5.683032913,1.32E-08,8.08E-08,1.171904994,-2.25309008
ENSG00000130368,117.0294217,6.123923005,0.523514188,11.69772117,1.31E-31,5.45E-30,6.123923005,69.74041311
ENSG00000130396,90.3526484,2.778219077,0.336935668,8.245547567,1.64E-16,2.30E-15,2.778219077,6.860049932
ENSG00000130475,46.90785426,-1.359266309,0.245294607,-5.54136239,3.00E-08,1.75E-07,1.359266309,-2.565546739
ENSG00000130511,308.5015246,-2.168501993,0.184253122,-11.76914653,5.63E-32,2.38E-30,2.168501993,-4.495563595
ENSG00000130584,77.48342503,1.353034931,0.265442647,5.097277869,3.45E-07,1.76E-06,1.353034931,2.554489368
ENSG00000130592,7977.629826,-1.359616453,0.186618876,-7.285524834,3.20E-13,3.30E-12,1.359616453,-2.566169477
ENSG00000130598,41.39968898,-2.990602662,0.299254089,-9.993523147,1.63E-23,4.03E-22,2.990602662,-7.94805944
ENSG00000130653,10.12791855,-2.220873801,0.654106226,-3.395280022,0.000685584,0.001947293,2.220873801,-4.661756991
ENSG00000130702,11.59271606,1.500357653,0.465442039,3.223511261,0.001266293,0.003390125,1.500357653,2.829128396
ENSG00000130766,252.3137166,1.635142188,0.160574325,10.18308618,2.36E-24,6.12E-23,1.635142188,3.106181621
ENSG00000130810,20.36672585,-1.416923033,0.367017541,-3.860641181,0.00011309,0.000378835,1.416923033,-2.670154151
ENSG00000130812,46.00800991,-2.701558467,0.242154632,-11.15633612,6.67E-29,2.33E-27,2.701558467,-6.505042429
ENSG00000130830,3091.393322,-1.397184855,0.27828704,-5.020660876,5.15E-07,2.54E-06,1.397184855,-2.633871305
ENSG00000130844,428.4122572,-1.110008796,0.234904729,-4.725357384,2.30E-06,1.02E-05,1.110008796,-2.158469633
ENSG00000130881,60.29175343,-1.728271207,0.25529623,-6.769669914,1.29E-11,1.11E-10,1.728271207,-3.313305443
ENSG00000131042,2755.10263,1.193815071,0.325142319,3.671669298,0.000240971,0.000752423,1.193815071,2.287568701
ENSG00000131089,48.86730724,-1.251660893,0.194106705,-6.448313536,1.13E-10,8.74E-10,1.251660893,-2.38115394
ENSG00000131203,1846.15588,3.257608601,0.23121212,14.08926401,4.42E-45,3.85E-43,3.257608601,9.563963345
ENSG00000131242,177.6575669,-1.649274305,0.284266375,-5.801862091,6.56E-09,4.17E-08,1.649274305,-3.136758163
ENSG00000131355,152.0466049,5.112179248,0.880387137,5.806740048,6.37E-09,4.07E-08,5.112179248,34.58750993
ENSG00000131370,2072.144254,1.740819572,0.23988221,7.25697656,3.96E-13,4.04E-12,1.740819572,3.342249817
ENSG00000131378,1850.182355,2.434328158,0.081763525,29.77278883,8.79E-195,1.18E-191,2.434328158,5.405125657
ENSG00000131437,46.83559203,1.017092013,0.232630395,4.372137231,1.23E-05,4.89E-05,1.017092013,2.023835475
ENSG00000131459,37.03509317,4.544630375,0.735965923,6.175055436,6.61E-10,4.66E-09,4.544630375,23.33834536
ENSG00000131669,5326.567283,1.272518362,0.107300189,11.85942329,1.92E-32,8.35E-31,1.272518362,2.415829038
ENSG00000131781,18.11062718,-1.314152565,0.471296918,-2.788375045,0.005297318,0.012232247,1.314152565,-2.486562278
ENSG00000131979,2934.097764,5.113861277,0.217837326,23.475597,7.24E-122,4.36E-119,5.113861277,34.6278588
ENSG00000131981,28308.80777,-1.569825669,0.158673813,-9.893413641,4.45E-23,1.07E-21,1.569825669,-2.968688392
ENSG00000132003,398.6469892,3.536955086,0.226687493,15.60278002,6.97E-55,9.21E-53,3.536955086,11.6072563
ENSG00000132182,141.9254223,-2.130249619,0.290391392,-7.335787766,2.20E-13,2.33E-12,2.130249619,-4.377932222
ENSG00000132334,5162.466847,1.59388225,0.21284189,7.488574033,6.96E-14,7.74E-13,1.59388225,3.018605554
ENSG00000132359,55.02258837,-1.131811309,0.261007202,-4.336322149,1.45E-05,5.68E-05,1.131811309,-2.191336908
ENSG00000132386,132.7084537,-2.632363722,0.217959147,-12.07732622,1.39E-33,6.51E-32,2.632363722,-6.200410455
ENSG00000132394,107.1624891,-1.075066917,0.185198874,-5.804932266,6.44E-09,4.11E-08,1.075066917,-2.106819791
ENSG00000132423,12.72168649,-1.011758139,0.36373363,-2.781590854,0.005409319,0.012464546,1.011758139,-2.016366847
ENSG00000132432,1009.524216,1.021081158,0.117171441,8.714420071,2.92E-18,4.71E-17,1.021081158,2.029439254
ENSG00000132436,198.6453221,2.530054257,0.240688298,10.51174601,7.63E-26,2.17E-24,2.530054257,5.775934
ENSG00000132481,147.6512815,-1.306342982,0.259428506,-5.035464298,4.77E-07,2.37E-06,1.306342982,-2.473138408
ENSG00000132510,1012.37612,1.783708966,0.439583327,4.057726618,4.96E-05,0.000177728,1.783708966,3.443102108
ENSG00000132514,228.6055464,-4.699786053,0.317512753,-14.80188121,1.42E-49,1.46E-47,4.699786053,-25.98822243
ENSG00000132600,47.61634634,-1.302333243,0.269134817,-4.838962334,1.31E-06,6.05E-06,1.302333243,-2.466274261
ENSG00000132846,113.8708718,-3.723061141,0.288624436,-12.89932756,4.54E-38,2.79E-36,3.723061141,-13.20544617
ENSG00000132879,17.28395355,1.369096757,0.393839222,3.476283421,0.000508415,0.001484972,1.369096757,2.583087935
ENSG00000132965,770.4888695,2.974256294,0.457733842,6.497785434,8.15E-11,6.39E-10,2.974256294,7.858512698
ENSG00000133027,59.33577522,-1.246850388,0.216007034,-5.772267518,7.82E-09,4.92E-08,1.246850388,-2.373227471
ENSG00000133048,2026.308425,3.218437205,0.408696848,7.874876505,3.41E-15,4.27E-14,3.218437205,9.307780601
ENSG00000133056,32.41786108,-2.417533021,0.421659028,-5.73338376,9.84E-09,6.11E-08,2.417533021,-5.342566724
ENSG00000133065,71.16801643,1.135671989,0.289173816,3.927298827,8.59E-05,0.000294078,1.135671989,2.197208821
ENSG00000133069,26.63502426,2.898049235,0.805733822,3.596782405,0.000322178,0.000982879,2.898049235,7.454177818
ENSG00000133101,62.24822335,3.059163429,0.265942478,11.50310191,1.27E-30,4.99E-29,3.059163429,8.334891559
ENSG00000133116,9.201922605,2.108262188,0.816397107,2.582397917,0.009811638,0.021011612,2.108262188,4.311716097
ENSG00000133121,123.1473894,-2.800922171,0.528687276,-5.297880801,1.17E-07,6.41E-07,2.800922171,-6.968857577
ENSG00000133216,663.5827986,-5.184685364,0.261259607,-19.84495583,1.22E-87,4.19E-85,5.184685364,-36.37021034
ENSG00000133243,129.4562442,-1.577338939,0.169316387,-9.315926057,1.21E-20,2.41E-19,1.577338939,-2.98418906
ENSG00000133246,217.2924087,-2.598025295,0.284439742,-9.133833682,6.61E-20,1.23E-18,2.598025295,-6.054573327
ENSG00000133247,18.18636075,-1.194825556,0.294865024,-4.05211015,5.08E-05,0.000181887,1.194825556,-2.289171508
ENSG00000133392,25.23777037,4.606380703,0.780995159,5.898091234,3.68E-09,2.41E-08,4.606380703,24.35896117
ENSG00000133393,891.6964649,1.270304923,0.154119349,8.24234549,1.69E-16,2.36E-15,1.270304923,2.41212542
ENSG00000133561,74.49409106,-1.52102382,0.303812359,-5.006458025,5.54E-07,2.72E-06,1.52102382,-2.869946454
ENSG00000133574,166.0744251,-1.578124845,0.208229693,-7.578769486,3.49E-14,4.01E-13,1.578124845,-2.985815135
ENSG00000133657,35601.4955,2.231465039,0.073819221,30.22878063,9.92E-201,1.49E-197,2.231465039,4.696106213
ENSG00000133805,3320.192631,2.890424527,0.163387052,17.6906584,4.95E-70,1.04E-67,2.890424527,7.414886079
ENSG00000133816,453.3526286,1.260749166,0.38077582,3.311001116,0.000929628,0.002570048,1.260749166,2.396201392
ENSG00000133835,3337.952615,-1.479827744,0.186603616,-7.930327251,2.19E-15,2.81E-14,1.479827744,-2.789154291
ENSG00000133943,119.089457,-1.949417571,0.172187619,-11.32147351,1.03E-29,3.86E-28,1.949417571,-3.8621858
ENSG00000134028,4639.633664,2.463324329,0.454228647,5.42309329,5.86E-08,3.33E-07,2.463324329,5.514860254
ENSG00000134061,988.1540239,-4.250699185,0.28443595,-14.94431059,1.70E-50,1.84E-48,4.250699185,-19.03653743
ENSG00000134070,1950.264638,4.311010004,0.258711019,16.66341857,2.42E-62,4.34E-60,4.311010004,19.8492144
ENSG00000134072,343.1132206,-1.22930741,0.239854939,-5.125211997,2.97E-07,1.53E-06,1.22930741,-2.34454409
ENSG00000134107,1500.482651,1.170279662,0.330456136,3.541406966,0.000397999,0.001190039,1.170279662,2.250553191
ENSG00000134202,92.1150047,1.651366345,0.321979636,5.128791259,2.92E-07,1.51E-06,1.651366345,3.14131005
ENSG00000134242,47.8988002,-1.023632612,0.332428452,-3.079256921,0.002075176,0.005299654,1.023632612,-2.033031561
ENSG00000134247,171.7589022,-3.331280052,0.399534098,-8.337911749,7.56E-17,1.09E-15,3.331280052,-10.06503338
ENSG00000134256,197.7629244,-2.650569054,0.370723459,-7.149720342,8.70E-13,8.57E-12,2.650569054,-6.279149031
ENSG00000134278,780.3266165,-1.362966028,0.19073642,-7.145809017,8.95E-13,8.80E-12,1.362966028,-2.572134399
ENSG00000134321,2711.638568,2.050319181,0.824389972,2.487074382,0.012879847,0.026659731,2.050319181,4.141975962
ENSG00000134326,1477.734257,2.796173058,0.637788419,4.384170324,1.16E-05,4.64E-05,2.796173058,6.945954969
ENSG00000134352,2309.902683,1.325691795,0.165123773,8.028473267,9.87E-16,1.31E-14,1.325691795,2.506530511
ENSG00000134460,539.7474047,7.536603129,0.495467391,15.21109819,2.98E-52,3.49E-50,7.536603129,185.6707994
ENSG00000134470,418.7920369,4.086309694,0.324621929,12.58790405,2.46E-36,1.38E-34,4.086309694,16.98641731
ENSG00000134508,29.83964591,-3.189691052,0.427764863,-7.456645768,8.88E-14,9.75E-13,3.189691052,-9.124155613
ENSG00000134532,14.44514792,7.501172123,0.997235237,7.521968585,5.40E-14,6.08E-13,7.501172123,181.1664656
ENSG00000134602,1816.712728,2.419473035,0.245666405,9.848611707,6.95E-23,1.64E-21,2.419473035,5.349755788
ENSG00000134802,2571.038936,1.447810695,0.114162138,12.68205657,7.44E-37,4.20E-35,1.447810695,2.727937697
ENSG00000134830,187.5096557,-1.72379865,0.158160163,-10.89906979,1.16E-27,3.70E-26,1.72379865,-3.303049637
ENSG00000134864,20.98140993,-1.344427016,0.318853956,-4.216435119,2.48E-05,9.36E-05,1.344427016,-2.539293254
ENSG00000134899,11.30424122,-1.26434002,0.408382283,-3.095971767,0.00196169,0.005030125,1.26434002,-2.402172941
ENSG00000134905,177.4260736,-1.06156198,0.173050553,-6.134403871,8.55E-10,5.95E-09,1.06156198,-2.087190063
ENSG00000134955,1962.524012,-2.572111238,0.200901047,-12.80287622,1.58E-37,9.27E-36,2.572111238,-5.946790442
ENSG00000134986,94.2354805,-3.322797652,0.32370741,-10.26481801,1.02E-24,2.68E-23,3.322797652,-10.00602912
ENSG00000135047,21428.83993,1.633866003,0.183999161,8.879747026,6.70E-19,1.14E-17,1.633866003,3.103435159
